,cam,frame,id,x,y
14394,2,6009,1,1117,1137
14395,2,6009,0,901,1149
14396,1,6010,1,1411,557
14397,1,6010,0,1549,525
14398,2,6010,1,1107,1137
14399,2,6010,0,891,1145
14400,1,6011,1,1417,557
14401,1,6011,0,1555,529
14402,2,6011,1,1097,1137
14403,2,6011,0,883,1147
14404,1,6012,1,1425,559
14405,1,6012,0,1561,531
14406,2,6012,1,1085,1137
14407,2,6012,0,875,1145
14408,1,6013,1,1431,559
14409,1,6013,0,1565,531
14410,2,6013,1,1077,1139
14411,2,6013,0,865,1145
14412,1,6014,1,1439,559
14413,1,6014,0,1575,533
14414,2,6014,1,1069,1137
14415,2,6014,0,855,1145
14416,1,6015,1,1445,561
14417,1,6015,0,1581,535
14418,2,6015,1,1057,1139
14419,2,6015,0,851,1147
14420,1,6016,1,1451,561
14421,1,6016,0,1587,535
14422,2,6016,1,1051,1143
14423,2,6016,0,837,1147
14424,1,6017,1,1457,561
14425,1,6017,0,1591,535
14426,2,6017,1,1041,1145
14427,2,6017,0,829,1147
14428,1,6018,1,1463,561
14429,1,6018,0,1599,535
14430,2,6018,1,1031,1147
14431,2,6018,0,823,1151
14432,1,6019,1,1469,559
14433,1,6019,0,1601,531
14434,2,6019,1,1025,1147
14435,2,6019,0,819,1155
14436,1,6020,1,1473,559
14437,1,6020,0,1607,531
14438,2,6020,1,1019,1151
14439,2,6020,0,811,1159
14440,1,6021,1,1479,559
14441,1,6021,0,1613,529
14442,2,6021,1,1009,1153
14443,2,6021,0,803,1159
14444,1,6022,1,1483,559
14445,1,6022,0,1617,527
14446,2,6022,1,1001,1153
14447,2,6022,0,795,1163
14448,1,6023,1,1489,557
14449,1,6023,0,1621,527
14450,2,6023,1,991,1155
14451,2,6023,0,791,1159
14452,1,6025,1,1499,557
14453,1,6025,0,1631,527
14454,2,6025,1,977,1157
14455,2,6025,0,771,1163
14456,1,6026,1,1503,557
14457,1,6026,0,1635,529
14458,2,6026,1,969,1159
14459,2,6026,0,763,1161
14460,1,6027,1,1509,557
14461,1,6027,0,1643,531
14462,2,6027,1,961,1161
14463,2,6027,0,753,1159
14464,1,6029,1,1521,557
14465,1,6029,0,1653,529
14466,2,6029,1,943,1159
14467,2,6029,0,741,1161
14468,1,6031,1,1531,557
14469,1,6031,0,1663,529
14470,2,6031,1,927,1163
14471,2,6031,0,725,1159
14472,1,6032,1,1537,557
14473,1,6032,0,1669,529
14474,2,6032,1,921,1161
14475,2,6032,0,719,1161
14476,1,6033,1,1541,557
14477,1,6033,0,1673,527
14478,2,6033,1,911,1159
14479,2,6033,0,715,1157
14480,1,6035,1,1553,557
14481,1,6035,0,1683,527
14482,2,6035,1,899,1163
14483,2,6035,0,703,1159
14484,1,6036,1,1555,555
14485,1,6036,0,1689,529
14486,2,6036,1,895,1165
14487,2,6036,0,693,1155
14488,1,6037,1,1561,555
14489,1,6037,0,1691,529
14490,2,6037,1,891,1163
14491,2,6037,0,689,1159
14492,1,6038,1,1565,555
14493,1,6038,0,1695,527
14494,2,6038,1,881,1163
14495,2,6038,0,683,1159
14496,1,6039,1,1569,553
14497,1,6039,0,1699,525
14498,2,6039,1,877,1171
14499,2,6039,0,675,1159
14500,1,6040,1,1573,553
14501,1,6040,0,1703,525
14502,2,6040,1,873,1171
14503,2,6040,0,677,1163
14504,1,6042,1,1579,551
14505,1,6042,0,1709,525
14506,2,6042,1,865,1169
14507,2,6042,0,667,1163
14508,1,6043,1,1581,549
14509,1,6043,0,1711,525
14510,2,6043,1,855,1173
14511,2,6043,0,657,1167
14512,1,6044,1,1585,549
14513,1,6044,0,1715,525
14514,2,6044,1,853,1177
14515,2,6044,0,659,1173
14516,1,6045,1,1587,547
14517,1,6045,0,1717,523
14518,2,6045,1,851,1175
14519,2,6045,0,653,1171
14520,1,6046,1,1591,547
14521,1,6046,0,1719,521
14522,2,6046,1,845,1181
14523,2,6046,0,651,1175
14524,1,6047,1,1593,547
14525,1,6047,0,1723,521
14526,2,6047,1,837,1181
14527,2,6047,0,645,1175
14528,1,6048,1,1595,547
14529,1,6048,0,1725,519
14530,2,6048,1,837,1179
14531,2,6048,0,643,1181
14532,1,6049,1,1599,547
14533,1,6049,0,1727,517
14534,2,6049,1,831,1179
14535,2,6049,0,631,1173
14536,1,6051,1,1603,543
14537,1,6051,0,1733,517
14538,2,6051,1,825,1185
14539,2,6051,0,623,1173
14540,1,6052,1,1607,543
14541,1,6052,0,1733,513
14542,2,6052,1,821,1183
14543,2,6052,0,621,1175
14544,1,6053,1,1609,543
14545,1,6053,0,1737,515
14546,2,6053,1,813,1181
14547,2,6053,0,623,1181
14548,1,6054,1,1611,543
14549,1,6054,0,1741,517
14550,2,6054,1,807,1185
14551,2,6054,0,619,1177
14552,1,6055,1,1615,543
14553,1,6055,0,1743,515
14554,2,6055,1,805,1181
14555,2,6055,0,609,1175
14556,1,6057,1,1623,547
14557,1,6057,0,1751,517
14558,2,6057,1,801,1185
14559,2,6057,0,607,1173
14560,1,6059,1,1629,549
14561,1,6059,0,1757,519
14562,2,6059,1,785,1179
14563,2,6059,0,595,1167
14564,1,6061,1,1637,551
14565,1,6061,0,1767,525
14566,2,6061,1,775,1175
14567,2,6061,0,589,1167
14568,1,6062,1,1641,553
14569,1,6062,0,1769,527
14570,2,6062,1,769,1177
14571,2,6062,0,585,1167
14572,1,6067,1,1661,555
14573,1,6067,0,1787,531
14574,2,6067,1,745,1179
14575,2,6067,0,559,1157
14576,1,6068,1,1663,555
14577,1,6068,0,1791,533
14578,2,6068,1,747,1181
14579,2,6068,0,557,1161
14580,1,6069,1,1665,555
14581,1,6069,0,1793,531
14582,2,6069,1,741,1187
14583,2,6069,0,555,1159
14584,1,6078,1,1673,547
14585,1,6078,0,1799,523
14586,2,6078,1,725,1201
14587,2,6078,0,541,1181
14588,1,6113,1,1693,567
14589,1,6113,0,1819,541
14590,2,6113,1,717,1173
14591,2,6113,0,539,1159
14592,1,6114,1,1693,571
14593,1,6114,0,1819,545
14594,2,6114,1,723,1175
14595,2,6114,0,543,1157
14596,1,6116,1,1695,583
14597,1,6116,0,1821,555
14598,2,6116,1,729,1167
14599,2,6116,0,549,1151
14600,1,6124,1,1685,643
14601,1,6124,0,1813,619
14602,2,6124,1,773,1145
14603,2,6124,0,601,1129
14604,1,6125,1,1685,653
14605,1,6125,0,1811,627
14606,2,6125,1,783,1143
14607,2,6125,0,607,1129
14608,1,6126,1,1685,661
14609,1,6126,0,1811,635
14610,2,6126,1,789,1139
14611,2,6126,0,613,1127
14612,1,6127,1,1683,669
14613,1,6127,0,1811,645
14614,2,6127,1,795,1139
14615,2,6127,0,617,1125
14616,1,6128,1,1683,679
14617,1,6128,0,1949,645
14618,2,6128,1,799,1133
14619,2,6128,0,625,1121
14620,1,6129,1,1683,689
14621,1,6129,0,1813,663
14622,2,6129,1,801,1133
14623,2,6129,0,627,1121
14624,1,6130,1,1683,697
14625,1,6130,0,1811,673
14626,2,6130,1,805,1131
14627,2,6130,0,637,1119
14628,1,6131,1,1681,705
14629,1,6131,0,1811,679
14630,2,6131,1,809,1131
14631,2,6131,0,641,1117
14632,1,6132,1,1681,713
14633,1,6132,0,1811,689
14634,2,6132,1,811,1129
14635,2,6132,0,645,1117
14636,1,6133,1,1681,721
14637,1,6133,0,1809,697
14638,2,6133,1,815,1129
14639,2,6133,0,645,1115
14640,1,6134,1,1681,729
14641,1,6134,0,1809,705
14642,2,6134,1,819,1123
14643,2,6134,0,653,1113
14644,1,6135,1,1681,737
14645,1,6135,0,1811,713
14646,2,6135,1,823,1119
14647,2,6135,0,653,1109
14648,1,6137,1,1683,751
14649,1,6137,0,1813,725
14650,2,6137,1,825,1115
14651,2,6137,0,657,1103
14652,1,6138,1,1683,759
14653,1,6138,0,1811,733
14654,2,6138,1,827,1111
14655,2,6138,0,659,1097
14656,1,6139,1,1685,765
14657,1,6139,0,1813,739
14658,2,6139,1,827,1105
14659,2,6139,0,665,1095
14660,1,6141,1,1687,781
14661,1,6141,0,1817,757
14662,2,6141,1,833,1101
14663,2,6141,0,665,1093
14664,1,6142,1,1687,787
14665,1,6142,0,1819,763
14666,2,6142,1,837,1099
14667,2,6142,0,671,1089
14668,1,6143,1,1689,795
14669,1,6143,0,1819,769
14670,2,6143,1,839,1097
14671,2,6143,0,673,1087
14672,1,6144,1,1691,803
14673,1,6144,0,1821,779
14674,2,6144,1,839,1095
14675,2,6144,0,679,1083
14676,1,6145,1,1691,809
14677,1,6145,0,1821,785
14678,2,6145,1,841,1093
14679,2,6145,0,503,1071
14680,1,6146,1,1693,815
14681,1,6146,0,1969,777
14682,2,6146,1,841,1089
14683,2,6146,0,679,1077
14684,1,6149,1,1695,835
14685,1,6149,0,1825,811
14686,2,6149,1,847,1087
14687,2,6149,1,397,1065
14688,1,6150,1,1695,841
14689,1,6150,0,1823,817
14690,2,6150,1,849,1085
14691,2,6150,1,399,1065
14692,1,6151,1,1695,847
14693,1,6151,0,1825,825
14694,2,6151,1,849,1083
14695,2,6151,0,691,1071
14696,1,6152,1,1697,853
14697,1,6152,0,1827,831
14698,2,6152,1,849,1081
14699,2,6152,0,693,1073
14700,1,6153,1,1697,857
14701,1,6153,0,1827,833
14702,2,6153,1,849,1081
14703,2,6153,0,693,1067
14704,1,6154,1,1699,859
14705,1,6154,0,1829,837
14706,2,6154,1,847,1079
14707,2,6154,0,689,1067
14708,1,6155,1,1701,863
14709,1,6155,0,1831,839
14710,2,6155,1,847,1077
14711,2,6155,0,691,1065
14712,1,6156,1,1703,867
14713,1,6156,1,2075,827
14714,2,6156,1,847,1077
14715,2,6156,0,691,1067
14716,1,6157,1,1705,873
14717,1,6157,1,2075,831
14718,2,6157,1,847,1075
14719,2,6157,0,689,1065
14720,1,6158,1,1707,877
14721,1,6158,0,1835,849
14722,2,6158,1,849,1073
14723,2,6158,0,693,1061
14724,1,6159,1,1707,881
14725,1,6159,0,1837,855
14726,2,6159,1,849,1071
14727,2,6159,0,693,1059
14728,1,6160,1,1707,885
14729,1,6160,0,1839,863
14730,2,6160,1,849,1069
14731,2,6160,0,695,1059
14732,1,6161,1,1709,889
14733,1,6161,0,1839,865
14734,2,6161,1,851,1067
14735,2,6161,0,697,1055
14736,1,6163,1,1711,897
14737,1,6163,0,1965,861
14738,2,6163,1,853,1067
14739,2,6163,0,701,1053
14740,1,6164,1,1711,901
14741,1,6164,0,1841,877
14742,2,6164,1,853,1065
14743,2,6164,0,699,1055
14744,1,6165,1,1711,905
14745,1,6165,0,1841,883
14746,2,6165,1,853,1061
14747,2,6165,0,701,1051
14748,1,6166,1,1713,909
14749,1,6166,0,1843,885
14750,2,6166,1,855,1061
14751,2,6166,0,703,1049
14752,1,6167,1,1713,913
14753,1,6167,0,1843,889
14754,2,6167,1,855,1061
14755,2,6167,0,705,1051
14756,1,6168,1,1713,917
14757,1,6168,0,1843,893
14758,2,6168,1,857,1059
14759,2,6168,0,705,1047
14760,1,6170,1,1715,927
14761,1,6170,0,1845,905
14762,2,6170,1,859,1053
14763,2,6170,0,707,1043
14764,1,6171,1,1715,931
14765,1,6171,0,1847,909
14766,2,6171,1,859,1053
14767,2,6171,0,709,1041
14768,1,6172,1,1717,935
14769,1,6172,0,1849,913
14770,2,6172,0,711,1041
14771,2,6172,1,457,1037
14772,1,6174,1,1719,945
14773,1,6174,0,1849,925
14774,2,6174,1,861,1047
14775,2,6174,0,713,1035
14776,1,6178,1,1723,963
14777,1,6178,0,1853,947
14778,2,6178,1,863,1041
14779,2,6178,0,715,1027
14780,1,6179,1,1725,967
14781,1,6179,0,1853,949
14782,2,6179,1,863,1039
14783,2,6179,0,719,1025
14784,1,6181,1,1725,971
14785,1,6181,0,1857,957
14786,2,6181,1,865,1037
14787,2,6181,0,719,1025
14788,1,6183,1,1725,975
14789,1,6183,0,1857,961
14790,2,6183,1,863,1035
14791,2,6183,0,719,1021
14792,1,6184,1,1727,977
14793,1,6184,0,1857,963
14794,2,6184,1,865,1035
14795,2,6184,0,719,1021
14796,1,6186,1,1727,981
14797,1,6186,0,1857,965
14798,2,6186,1,865,1035
14799,2,6186,0,719,1021
14800,1,6187,1,1727,983
14801,1,6187,0,1857,967
14802,2,6187,1,867,1037
14803,2,6187,0,721,1025
14804,1,6188,0,1857,967
14805,1,6188,0,1971,951
14806,2,6188,1,867,1035
14807,2,6188,0,723,1023
14808,1,6189,1,1725,985
14809,1,6189,0,1855,969
14810,2,6189,1,869,1037
14811,2,6189,0,725,1023
14812,1,6191,1,1723,989
14813,1,6191,0,1853,971
14814,2,6191,1,871,1037
14815,2,6191,0,729,1023
14816,1,6192,1,1723,989
14817,1,6192,0,1853,973
14818,2,6192,1,873,1037
14819,2,6192,0,729,1027
14820,1,6194,1,1721,993
14821,1,6194,0,1853,975
14822,2,6194,1,875,1037
14823,2,6194,0,599,1021
14824,1,6195,1,1721,995
14825,1,6195,0,1853,977
14826,2,6195,1,875,1037
14827,2,6195,0,733,1025
14828,1,6197,1,1721,999
14829,1,6197,0,1853,981
14830,2,6197,1,875,1035
14831,2,6197,0,731,1023
14832,1,6198,1,1721,999
14833,1,6198,0,1851,985
14834,2,6198,1,875,1033
14835,2,6198,0,731,1021
14836,1,6199,1,1723,1001
14837,1,6199,0,1851,987
14838,2,6199,1,875,1033
14839,2,6199,0,731,1021
14840,1,6200,1,1723,1003
14841,1,6200,0,1853,989
14842,2,6200,1,875,1033
14843,2,6200,0,733,1021
14844,1,6201,1,1723,1003
14845,1,6201,1,2081,953
14846,2,6201,1,875,1031
14847,2,6201,0,735,1017
14848,1,6202,1,1725,1005
14849,1,6202,0,1853,989
14850,2,6202,1,877,1031
14851,2,6202,0,733,1017
14852,1,6203,1,1725,1005
14853,1,6203,0,1855,993
14854,2,6203,1,875,1031
14855,2,6203,0,735,1019
14856,1,6204,1,1725,1007
14857,1,6204,0,1857,993
14858,2,6204,1,877,1031
14859,2,6204,0,735,1015
14860,1,6205,1,1723,1009
14861,1,6205,0,1855,995
14862,2,6205,1,877,1031
14863,2,6205,0,735,1017
14864,1,6206,1,1723,1009
14865,1,6206,0,1855,997
14866,2,6206,1,877,1029
14867,2,6206,0,735,1017
14868,1,6209,1,1725,1011
14869,1,6209,0,1855,999
14870,2,6209,1,877,1027
14871,2,6209,1,487,1015
14872,1,6210,1,1725,1013
14873,1,6210,0,1857,1001
14874,2,6210,1,877,1027
14875,2,6210,0,735,1013
14876,1,6211,1,1725,1013
14877,1,6211,0,1859,1003
14878,2,6211,1,877,1025
14879,2,6211,0,611,1009
14880,1,6213,1,1727,1015
14881,1,6213,0,1859,1005
14882,2,6213,1,875,1025
14883,2,6213,0,733,1009
14884,1,6214,1,1729,1013
14885,1,6214,0,1859,1005
14886,2,6214,1,875,1027
14887,2,6214,0,733,1011
14888,1,6217,1,1729,1015
14889,1,6217,0,1859,1003
14890,2,6217,1,875,1027
14891,2,6217,0,613,1007
14892,1,6218,1,1729,1015
14893,1,6218,0,1859,1001
14894,2,6218,1,873,1029
14895,2,6218,0,731,1013
14896,1,6219,1,1729,1013
14897,1,6219,0,1861,999
14898,2,6219,1,873,1027
14899,2,6219,0,613,1009
14900,1,6221,1,1729,1011
14901,1,6221,0,1861,999
14902,2,6221,1,869,1027
14903,2,6221,0,727,1007
14904,1,6222,1,1731,1009
14905,1,6222,0,1863,997
14906,2,6222,1,869,1027
14907,2,6222,0,729,1009
14908,1,6223,1,1733,1007
14909,1,6223,0,1865,995
14910,2,6223,1,867,1027
14911,2,6223,0,729,1007
14912,1,6224,1,1733,1007
14913,1,6224,0,1867,993
14914,2,6224,1,867,1027
14915,2,6224,0,727,1009
14916,1,6225,1,1733,1005
14917,1,6225,0,1865,995
14918,2,6225,1,867,1027
14919,2,6225,0,725,1005
14920,1,6226,1,1733,1005
14921,1,6226,0,1865,995
14922,2,6226,1,867,1027
14923,2,6226,0,727,1007
14924,1,6227,1,1733,1005
14925,1,6227,0,1865,993
14926,2,6227,1,867,1027
14927,2,6227,0,723,1009
14928,1,6228,1,1733,1005
14929,1,6228,0,1867,991
14930,2,6228,1,867,1027
14931,2,6228,0,725,1005
14932,1,6231,1,1733,1005
14933,1,6231,0,1867,993
14934,2,6231,1,867,1023
14935,2,6231,0,725,1001
14936,1,6232,1,1733,1007
14937,1,6232,1,2077,959
14938,2,6232,1,867,1023
14939,2,6232,0,723,1003
14940,1,6233,1,1733,1007
14941,1,6233,0,1869,991
14942,2,6233,1,867,1023
14943,2,6233,0,725,1001
14944,1,6234,1,1735,1007
14945,1,6234,1,2077,959
14946,2,6234,1,867,1021
14947,2,6234,0,725,997
14948,1,6235,1,1735,1009
14949,1,6235,0,1869,993
14950,2,6235,1,867,1019
14951,2,6235,0,723,995
14952,1,6236,1,1735,1009
14953,1,6236,0,1871,993
14954,2,6236,1,867,1017
14955,2,6236,0,613,989
14956,1,6239,1,1737,1011
14957,1,6239,1,1741,1125
14958,2,6239,1,869,1011
14959,2,6239,0,725,985
14960,1,6240,1,1737,1011
14961,1,6240,0,1875,995
14962,2,6240,1,867,1005
14963,2,6240,0,725,981
14964,1,6241,1,1739,1015
14965,1,6241,0,1875,1001
14966,2,6241,1,867,1005
14967,2,6241,0,727,979
14968,1,6245,1,1743,1021
14969,1,6245,0,1879,1003
14970,2,6245,1,869,997
14971,2,6245,0,729,969
14972,1,6246,1,1743,1025
14973,1,6246,0,1877,1007
14974,2,6246,1,871,995
14975,2,6246,0,729,969
14976,1,6249,1,1737,1031
14977,1,6249,0,1873,1015
14978,2,6249,1,881,995
14979,2,6249,0,739,967
14980,1,6250,1,1735,1035
14981,1,6250,0,1873,1017
14982,2,6250,1,885,997
14983,2,6250,0,743,969
14984,1,6251,1,1731,1035
14985,1,6251,0,1867,1019
14986,2,6251,1,889,997
14987,2,6251,0,747,969
14988,1,6252,1,1727,1033
14989,1,6252,0,1863,1017
14990,2,6252,1,893,999
14991,2,6252,0,751,973
14992,1,6253,1,1723,1033
14993,1,6253,0,1861,1015
14994,2,6253,0,597,969
14995,2,6253,1,479,989
14996,1,6254,1,1721,1033
14997,1,6254,0,1859,1015
14998,2,6254,1,899,999
14999,2,6254,0,755,973
15000,1,6255,1,1719,1035
15001,1,6255,0,1855,1021
15002,2,6255,1,901,999
15003,2,6255,0,759,971
15004,1,6258,1,1711,1037
15005,1,6258,0,1847,1019
15006,2,6258,1,907,995
15007,2,6258,0,763,971
15008,1,6260,1,1707,1037
15009,1,6260,1,1711,1111
15010,2,6260,1,909,993
15011,2,6260,0,765,967
15012,1,6261,1,1707,1039
15013,1,6261,0,1847,1019
15014,2,6261,1,909,991
15015,2,6261,0,769,965
15016,1,6262,1,1707,1037
15017,1,6262,1,1713,1111
15018,2,6262,1,911,989
15019,2,6262,0,769,961
15020,1,6263,1,1707,1039
15021,1,6263,0,1843,1019
15022,2,6263,1,913,985
15023,2,6263,0,769,961
15024,1,6264,1,1707,1039
15025,1,6264,0,1843,1021
15026,2,6264,1,913,983
15027,2,6264,0,577,955
15028,1,6265,1,1705,1039
15029,1,6265,0,1843,1019
15030,2,6265,1,915,981
15031,2,6265,0,773,955
15032,1,6266,1,1705,1039
15033,1,6266,0,1843,1023
15034,2,6266,1,917,977
15035,2,6266,0,775,951
15036,1,6267,1,1705,1041
15037,1,6267,0,1841,1023
15038,2,6267,1,919,975
15039,2,6267,0,775,949
15040,1,6268,1,1703,1041
15041,1,6268,0,1843,1023
15042,2,6268,1,919,971
15043,2,6268,0,775,945
15044,1,6270,1,1703,1041
15045,1,6270,0,1843,1025
15046,2,6270,1,921,963
15047,2,6270,0,777,939
15048,1,6272,1,1703,1041
15049,1,6272,0,1843,1025
15050,2,6272,0,777,931
15051,2,6272,0,565,925
15052,1,6274,1,1705,1041
15053,1,6274,0,1845,1025
15054,2,6274,1,921,949
15055,2,6274,0,779,921
15056,1,6275,1,1703,1041
15057,1,6275,0,1847,1021
15058,2,6275,1,923,945
15059,2,6275,0,779,917
15060,1,6276,1,1705,1041
15061,1,6276,0,1847,1023
15062,2,6276,1,923,939
15063,2,6276,0,777,913
15064,1,6277,1,1705,1039
15065,1,6277,0,1847,1019
15066,2,6277,1,923,935
15067,2,6277,0,779,909
15068,1,6278,1,1705,1039
15069,1,6278,0,1847,1023
15070,2,6278,1,923,931
15071,2,6278,0,779,903
15072,1,6279,1,1705,1039
15073,1,6279,0,1847,1021
15074,2,6279,1,925,929
15075,2,6279,0,779,899
15076,1,6280,1,1705,1039
15077,1,6280,0,1847,1019
15078,2,6280,1,925,923
15079,2,6280,0,781,895
15080,1,6281,1,1705,1037
15081,1,6281,0,1849,1017
15082,2,6281,1,927,919
15083,2,6281,0,777,891
15084,1,6282,1,1705,1037
15085,1,6282,0,1849,1017
15086,2,6282,1,927,917
15087,2,6282,0,781,891
15088,1,6283,1,1705,1037
15089,1,6283,0,1849,1015
15090,2,6283,1,927,911
15091,2,6283,0,781,883
15092,1,6284,1,1705,1037
15093,1,6284,0,1851,1015
15094,2,6284,1,929,907
15095,2,6284,0,783,881
15096,1,6285,1,1705,1039
15097,1,6285,0,1849,1015
15098,2,6285,1,929,903
15099,2,6285,0,783,875
15100,1,6286,1,1705,1039
15101,1,6286,0,1849,1017
15102,2,6286,1,929,897
15103,2,6286,0,785,869
15104,1,6287,1,1705,1041
15105,1,6287,0,1851,1019
15106,2,6287,1,931,893
15107,2,6287,0,785,867
15108,1,6288,1,1707,1041
15109,1,6288,0,2081,983
15110,2,6288,1,931,887
15111,2,6288,0,785,859
15112,1,6291,1,1709,1047
15113,1,6291,0,1857,1025
15114,2,6291,1,931,867
15115,2,6291,0,787,839
15116,1,6292,1,1711,1049
15117,1,6292,0,1859,1029
15118,2,6292,1,931,861
15119,2,6292,0,783,829
15120,1,6293,1,1713,1049
15121,1,6293,0,1863,1031
15122,2,6293,1,929,853
15123,2,6293,0,783,823
15124,1,6296,1,1723,1051
15125,1,6296,0,1875,1033
15126,2,6296,1,925,831
15127,2,6296,0,779,797
15128,1,6297,1,1727,1053
15129,1,6297,0,1879,1033
15130,2,6297,1,923,823
15131,2,6297,0,775,793
15132,1,6298,1,1729,1051
15133,1,6298,0,1879,1033
15134,2,6298,1,921,817
15135,2,6298,0,777,785
15136,1,6301,1,1737,1049
15137,1,6301,0,1891,1029
15138,2,6301,1,917,799
15139,2,6301,0,771,767
15140,1,6302,1,1739,1049
15141,1,6302,0,1895,1027
15142,2,6302,1,915,793
15143,2,6302,0,771,759
15144,1,6303,1,1743,1047
15145,1,6303,0,1899,1025
15146,2,6303,1,913,787
15147,2,6303,0,769,753
15148,1,6304,1,1745,1043
15149,1,6304,0,1901,1023
15150,2,6304,1,911,781
15151,2,6304,0,767,747
15152,1,6305,1,1749,1043
15153,1,6305,0,1903,1021
15154,2,6305,1,911,777
15155,2,6305,0,765,741
15156,1,6306,1,1749,1039
15157,1,6306,0,1907,1017
15158,2,6306,1,909,769
15159,2,6306,0,759,733
15160,1,6307,1,1753,1037
15161,1,6307,0,1909,1013
15162,2,6307,1,907,763
15163,2,6307,0,759,733
15164,1,6310,1,1761,1031
15165,1,6310,0,1917,1007
15166,2,6310,1,903,743
15167,2,6310,1,423,753
15168,1,6311,1,1763,1029
15169,1,6311,0,1921,1005
15170,2,6311,1,903,737
15171,2,6311,0,751,701
15172,1,6313,1,1767,1027
15173,1,6313,0,1923,1001
15174,2,6313,1,901,723
15175,2,6313,0,749,689
15176,1,6314,1,1771,1027
15177,1,6314,0,1931,1001
15178,2,6314,1,899,717
15179,2,6314,0,751,681
15180,1,6315,1,1773,1025
15181,1,6315,0,1931,1001
15182,2,6315,1,899,713
15183,2,6315,0,751,673
15184,1,6316,1,1777,1025
15185,1,6316,0,1935,1005
15186,2,6316,1,897,705
15187,2,6316,0,749,669
15188,1,6317,1,1777,1025
15189,1,6317,0,1937,1005
15190,2,6317,1,899,699
15191,2,6317,0,749,659
15192,1,6318,1,1779,1027
15193,1,6318,0,1941,1007
15194,2,6318,1,897,695
15195,2,6318,0,749,655
15196,1,6319,1,1783,1029
15197,1,6319,0,1945,1007
15198,2,6319,1,899,689
15199,2,6319,0,751,647
15200,1,6321,1,1785,1029
15201,1,6321,0,1945,1009
15202,2,6321,1,899,677
15203,2,6321,0,753,637
15204,1,6322,1,1787,1031
15205,1,6322,0,1949,1013
15206,2,6322,1,899,673
15207,2,6322,0,753,635
15208,1,6323,1,1787,1031
15209,1,6323,0,1951,1013
15210,2,6323,1,897,669
15211,2,6323,0,753,631
15212,1,6324,1,1789,1031
15213,1,6324,0,1953,1013
15214,2,6324,1,897,665
15215,2,6324,0,753,625
15216,1,6325,1,1791,1029
15217,1,6325,0,1957,1013
15218,2,6325,1,899,659
15219,2,6325,0,753,621
15220,1,6327,1,1795,1029
15221,1,6327,0,1961,1011
15222,2,6327,1,895,653
15223,2,6327,0,749,611
15224,1,6328,1,1797,1027
15225,1,6328,0,1961,1007
15226,2,6328,1,891,647
15227,2,6328,0,749,605
15228,1,6330,1,1803,1027
15229,1,6330,0,1967,1007
15230,2,6330,1,891,635
15231,2,6330,0,745,595
15232,1,6331,1,1807,1025
15233,1,6331,0,1973,1005
15234,2,6331,1,889,631
15235,2,6331,0,743,589
15236,1,6333,1,1811,1023
15237,1,6333,0,1977,1009
15238,2,6333,1,885,625
15239,2,6333,0,741,583
15240,1,6334,1,1813,1023
15241,1,6334,0,1979,1003
15242,2,6334,1,885,623
15243,2,6334,0,741,581
15244,1,6335,1,1815,1021
15245,1,6335,0,1979,1001
15246,2,6335,1,885,619
15247,2,6335,0,741,575
15248,1,6336,1,1815,1021
15249,1,6336,0,1985,1003
15250,2,6336,1,885,617
15251,2,6336,0,741,573
15252,1,6337,1,1817,1019
15253,1,6337,0,1985,999
15254,2,6337,1,885,617
15255,2,6337,0,741,571
15256,1,6338,1,1817,1019
15257,1,6338,0,1985,999
15258,2,6338,1,885,611
15259,2,6338,0,737,571
15260,1,6339,1,1817,1017
15261,1,6339,0,1983,999
15262,2,6339,1,885,611
15263,2,6339,0,741,565
15264,1,6340,1,1817,1017
15265,1,6340,0,1985,999
15266,2,6340,1,883,607
15267,2,6340,0,737,567
15268,1,6341,1,1819,1015
15269,1,6341,0,1985,997
15270,2,6341,1,885,605
15271,2,6341,0,739,561
15272,1,6342,1,1819,1013
15273,1,6342,0,1989,997
15274,2,6342,1,883,605
15275,2,6342,0,737,561
15276,1,6343,1,1821,1011
15277,1,6343,0,1991,993
15278,2,6343,1,881,601
15279,2,6343,0,737,559
15280,1,6344,1,1821,1007
15281,1,6344,0,1991,997
15282,2,6344,1,879,599
15283,2,6344,0,735,555
15284,1,6345,1,1823,1007
15285,1,6345,0,1991,991
15286,2,6345,1,879,595
15287,2,6345,0,739,551
15288,1,6346,1,1823,1003
15289,1,6346,0,1995,987
15290,2,6346,1,879,591
15291,2,6346,0,731,547
15292,1,6347,1,1825,1001
15293,1,6347,0,1995,987
15294,2,6347,1,877,591
15295,2,6347,0,729,545
15296,1,6349,1,1827,993
15297,1,6349,0,1999,977
15298,2,6349,1,875,585
15299,2,6349,0,729,543
15300,1,6350,1,1827,987
15301,1,6350,0,1997,975
15302,2,6350,1,873,585
15303,2,6350,0,729,541
15304,1,6351,1,1829,983
15305,1,6351,0,1997,969
15306,2,6351,1,873,583
15307,2,6351,0,729,535
15308,1,6352,1,1827,979
15309,1,6352,0,1997,963
15310,2,6352,1,873,583
15311,2,6352,0,727,537
15312,1,6353,1,1825,973
15313,1,6353,0,1999,959
15314,2,6353,1,871,583
15315,2,6353,0,727,535
15316,1,6355,1,1823,957
15317,1,6355,0,1995,945
15318,2,6355,1,871,579
15319,2,6355,0,723,535
15320,1,6357,1,1821,945
15321,1,6357,0,1995,933
15322,2,6357,1,867,579
15323,2,6357,0,719,531
