,3d_x,3d_y,3d_z,cam1_proj_x,cam1_proj_y,cam1_x,cam1_y,cam2_proj_x,cam2_proj_y,cam2_x,cam2_y,err,err1,err2,frame,id
23,22.77041809936955,10.130568970455943,18.508381687871655,1096.7624786515792,772.9836992887467,1097.0,773.0,1570.6960361480462,1151.0221577196726,1571.0,1151.0,0.5428504226935551,0.23808003726271892,0.3047703854308362,15.0,1.0
24,18.89272994640377,9.88916793073642,18.227133644436847,1237.6050859274621,770.9848928406121,1237.0,771.0,1389.7782149670074,1137.0036165739004,1389.0,1137.0,1.3834978586015145,0.6052744880444662,0.7782233705570485,16.0,0.0
25,22.76331637654863,10.184265205106744,18.49124131458704,1096.830087097945,770.9883247265617,1097.0,771.0,1570.7822668878252,1151.0158855270847,1571.0,1151.0,0.3886253897283763,0.17031355288010988,0.2183118368482664,16.0,1.0
26,18.862016930007677,9.94031939551175,18.21115882525368,1238.580368402924,769.0103323701254,1239.0,769.0,1388.4595773032784,1136.996763870163,1389.0,1137.0,0.9601911679275879,0.419758782084358,0.5404323858432298,17.0,0.0
27,22.77041809936955,10.130568970455943,18.508381687871655,1096.7624786515792,772.9836992887467,1097.0,773.0,1570.6960361480462,1151.0221577196726,1571.0,1151.0,0.5428504226935551,0.23808003726271892,0.3047703854308362,17.0,1.0
28,18.862595420010646,9.942962241995213,18.255950041320467,1238.57037289237,769.0105763232516,1239.0,769.0,1388.4463092209676,1138.9966924426285,1389.0,1139.0,0.9834579270067907,0.42975726896013783,0.5537006580466528,19.0,0.0
29,22.76331637654863,10.184265205106744,18.49124131458704,1096.830087097945,770.9883247265617,1097.0,771.0,1570.7822668878252,1151.0158855270847,1571.0,1151.0,0.3886253897283763,0.17031355288010988,0.2183118368482664,19.0,1.0
30,18.862595420010646,9.942962241995213,18.255950041320467,1238.57037289237,769.0105763232516,1239.0,769.0,1388.4463092209676,1138.9966924426285,1389.0,1139.0,0.9834579270067907,0.42975726896013783,0.5537006580466528,20.0,0.0
31,22.76331637654863,10.184265205106744,18.49124131458704,1096.830087097945,770.9883247265617,1097.0,771.0,1570.7822668878252,1151.0158855270847,1571.0,1151.0,0.3886253897283763,0.17031355288010988,0.2183118368482664,20.0,1.0
32,18.889863293165547,9.94562101617221,18.255258947349116,1237.5697483362399,768.9858197061744,1237.0,769.0,1389.7342704719015,1139.0034139148977,1389.0,1139.0,1.3042031816217352,0.5699247734403741,0.7342784081813611,21.0,0.0
33,22.76331637654863,10.184265205106744,18.49124131458704,1096.830087097945,770.9883247265617,1097.0,771.0,1570.7822668878252,1151.0158855270847,1571.0,1151.0,0.3886253897283763,0.17031355288010988,0.2183118368482664,21.0,1.0
34,18.866065353784276,9.889098930703849,18.272701710999954,1238.595716743707,771.009982283428,1239.0,771.0,1388.4796671845872,1138.9969008567157,1389.0,1139.0,0.9247485200471932,0.40440647534538016,0.520342044701813,22.0,0.0
35,22.76331637654863,10.184265205106744,18.49124131458704,1096.830087097945,770.9883247265617,1097.0,771.0,1570.7822668878252,1151.0158855270847,1571.0,1151.0,0.3886253897283763,0.17031355288010988,0.2183118368482664,22.0,1.0
36,18.872687458647675,9.89339062544122,18.317331957798572,1238.361376629845,770.96431810107,1237.0,771.0,1388.7535390599737,1141.0078352007067,1387.0,1141.0,3.1154007282903002,1.3618441636983205,1.75355656459198,23.0,0.0
